id,datetimestamp,amount,convertedvalue,category,currency,name,description,accountid
917,2023-05-26,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027208489690 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
918,2023-05-26,4703.52,4703.52,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 05/23 ",1
919,2023-06-26,-3.19,-3.19,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027770328211 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
920,2023-06-26,-3.99,-3.99,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-06-23T09:37 Debitk.0 2026-12 ",1
921,2023-06-26,-4.97,-4.97,Shopping,EUR,"Gesundhaus Apotheke im Carre//Stuttgart/DE","2023-06-24T15:11 Debitk.0 2026-12 ",1
922,2023-07-26,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028387117509 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
923,2023-09-26,-4.98,-4.98,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029567818443 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
924,2023-09-26,-40.6,-40.6,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029570762829 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
925,2023-09-26,-3.85,-3.85,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029586037740 PP.5524.PP . Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
926,2023-09-26,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029598729931 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
927,2023-10-26,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030199119395 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
928,2023-01-27,4551.6,4551.6,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 01/23 ",1
929,2023-02-27,-7.98,-7.98,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-02-24T15:04 Debitk.0 2026-12 ",1
930,2023-02-27,-30.41,-30.41,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-02-24T17:05 Debitk.0 2026-12 ",1
931,2023-02-27,-50.53,-50.53,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-02-25T11:27 Debitk.0 2026-12 ",1
932,2023-02-27,-18.92,-18.92,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","304-6142344-5224335 AMZN Mktp DE 7G0CPLMIOQ8P0CBX ",1
933,2023-02-27,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 26.02.2023. 14.25 UHR ",1
934,2024-02-27,-2.2,-2.2,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032728360073/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
935,2024-02-27,-1.75,-1.75,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032728840739/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
936,2024-02-27,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032741306454/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
937,2024-02-27,4841.89,4841.89,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 02/24 ",1
938,2023-03-27,-5.99,-5.99,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-03-24T12:51 Debitk.0 2026-12 ",1
939,2023-03-27,-57.48,-57.48,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-03-25T19:06 Debitk.0 2026-12 ",1
940,2024-03-27,-4.45,-4.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1033369208513/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
941,2024-03-27,5131.46,5131.46,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 03/24 ",1
942,2023-04-27,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 27.04.2023. 09.43 UHR ",1
943,2023-06-27,-20.0,-20.0,Other,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027773688213 PP.5524.PP . . Ihr Einkauf bei ",1
944,2023-06-27,-4.63,-4.63,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027792885471 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
945,2023-06-27,-24.99,-24.99,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027795873997 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
946,2023-06-27,-3.96,-3.96,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027797584549 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
947,2023-06-27,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027804740846 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
948,2023-06-27,4302.89,4302.89,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 06/23 ",1
949,2023-07-27,4039.77,4039.77,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 07/23 ",1
950,2023-09-27,-1.19,-1.19,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029620560782 PP.5524.PP . Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
951,2023-09-27,-3.28,-3.28,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029620683403 PP.5524.PP . Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
952,2023-09-27,-11.27,-11.27,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-09-26T13:14 Debitk.0 2026-12 ",1
953,2023-09-27,-33.56,-33.56,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-09-26T17:45 Debitk.0 2026-12 ",1
954,2023-10-27,-20.0,-20.0,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030213576281/. Nintendo. Ihr Einkauf bei Nintendo ",1
955,2023-10-27,4244.45,4244.45,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 10/23 ",1
956,2023-11-27,-5.37,-5.37,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030823227821/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
957,2023-11-27,-6.2,-6.2,Food,EUR,"STUTTGARTER STRASSENBAHNEN//STUTTGART/DE","2023-11-25T17:44 Debitk.0 2026-12 ",1
958,2023-11-27,-65.08,-65.08,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-11-25T20:25 Debitk.0 2026-12 ",1
959,2023-11-27,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 25.11.2023. 14.57 UHR ",1
960,2023-11-27,-1854.34,-1854.34,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 26.11.2023. 15.10 UHR ",1
961,2023-12-27,5420.57,5420.57,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 12/23 ",1
962,2023-02-28,-3.4,-3.4,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025458137953 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
963,2023-02-28,-2.08,-2.08,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1025458420841 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
964,2023-02-28,-3.0,-3.0,Phone,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025471237234 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
965,2023-02-28,-67.34,-67.34,Food,EUR,"AGIP STUTTGART//Stuttgart/DE","2023-02-27T08:39 Debitk.0 2026-12 ",1
966,2023-02-28,-7.15,-7.15,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-02-27T17:18 Debitk.0 2026-12 ",1
967,2023-02-28,-9.97,-9.97,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-3970454-8722734 AMZN Mktp DE 1WJ0NK3VZUK3EDWK ",1
968,2023-02-28,-8.95,-8.95,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-3970454-8722734 AMZN Mktp DE 373MV16G3CJS5XOV ",1
969,2023-02-28,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
970,2024-02-28,-20.8,-20.8,Food,EUR,"Hans im Glueck GmbH GIR 69091962//MUENCHEN/DE","2024-02-27T13:03 Debitk.0 2026-12 ",1
971,2024-02-28,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 28.02.2024. 19.36 UHR ",1
972,2024-02-28,-2035.0,-2035.0,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 28.02.2024. 17.35 UHR ",1
973,2023-03-28,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026019444119 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
974,2023-03-28,-56.9,-56.9,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026030793336 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
975,2023-03-28,-4.32,-4.32,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026057449746 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
976,2024-03-28,-3.86,-3.86,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1033377018729 . LimeBike Germany GmbH. Ihr Einkauf bei LimeBike Germany GmbH ",1
977,2024-03-28,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033389014158/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
978,2024-03-28,-12.68,-12.68,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2024-03-27T13:03 Debitk.0 2026-12 ",1
979,2024-03-28,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
980,2023-04-28,-1947.1,-1947.1,"Child Support",EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1026660844989 PP.5524.PP . Wise Europe. Ihr Einkauf bei Wise Europe ",1
981,2023-04-28,-50.0,-50.0,Other,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026661174971 PP.5524.PP . . Ihr Einkauf bei ",1
982,2023-04-28,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
983,2023-06-28,-11.78,-11.78,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-06-27T12:36 Debitk.0 2026-12 ",1
984,2023-06-28,-5.35,-5.35,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-6633901-0740350 AMZN Mktp DE 5VQHDIBDHX4C8Q9A ",1
985,2023-06-28,-28.0,-28.0,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7747062-8775562 AMZN Mktp DE 6K7ECQ2LX13ANXT3 ",1
986,2023-06-28,-8.71,-8.71,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-9463167-4974767 AMZN Mktp DE 2F5ORUY0CRWY445C ",1
987,2023-07-28,-23.44,-23.44,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-07-27T18:05 Debitk.0 2026-12 ",1
988,2023-07-28,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 28.07.2023. 19.37 UHR ",1
989,2023-07-28,-236.87,-236.87,Utilities,EUR,"E. Lang Rohrleitungsbau GmbH","Order Nummer: 20232276 Projektnr: 506506 Kundennr: 91438 DATUM 28.07.2023. 19.47 UHR ",1
990,2023-08-28,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028993103320 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
991,2023-08-28,-7.5,-7.5,Shopping,EUR,"PRIMARK STUTTGART MILA//STUTTGART/DE/0","2023-08-25T12:31 Debitk.0 2026-12 ",1
992,2023-08-28,-13.1,-13.1,Food,EUR,"Ruff s Burger Abdolkarim F//Stuttgart/DE","2023-08-25T12:34 Debitk.0 2026-12 ",1
993,2023-08-28,100.0,100.0,Other,EUR,"TransferWise                                                          Laemmleshalde 74","ROCHE JOSHUA AARON ",1
994,2023-09-28,4268.95,4268.95,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 09/23 ",1
995,2023-11-28,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030843499015/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
996,2023-11-28,-3.33,-3.33,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030851641051/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
997,2023-11-28,-3.85,-3.85,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030870840740/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
998,2023-11-28,-10.0,-10.0,Food,EUR,"Gesundhaus Apotheke im Milaneo//Stuttgart/DE","2023-11-27T11:05 Debitk.0 2026-12 ",1
999,2023-11-28,-12.8,-12.8,Food,EUR,"Ruff s Burger Abdolkarim F//Stuttgart/DE","2023-11-27T12:59 Debitk.0 2026-12 ",1
1000,2023-11-28,-9.76,-9.76,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-11-27T17:54 Debitk.0 2026-12 ",1
1001,2023-12-28,-3.0,-3.0,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031505170694/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
1002,2023-12-28,-9.59,-9.59,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-6658680-0020330 Amazon.de BA0JV535T048VUDY ",1
1003,2023-12-28,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1004,2023-12-28,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 28.12.2023. 13.00 UHR ",1
1005,2023-12-28,-1824.59,-1824.59,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 28.12.2023. 13.02 UHR ",1
1006,2024-01-29,-3.73,-3.73,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032127951625/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
1007,2024-01-29,-3.66,-3.66,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1032138703984 PP.5524.PP . Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
1008,2024-01-29,-9.58,-9.58,Food,EUR,"MICHAEL BETZIEN SYSTEMGAST//STUTTGART/DE","2024-01-26T12:17 Debitk.0 2026-12 ",1
1009,2024-01-29,-16.8,-16.8,Food,EUR,"Hans im Glueck GmbH GIR 69091960//MUENCHEN/DE","2024-01-27T11:41 Debitk.0 2026-12 ",1
1010,2024-02-29,-3.46,-3.46,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032794541255/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
1011,2024-02-29,-4.03,-4.03,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032804044507/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
1012,2024-02-29,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1013,2024-02-29,-371.86,-371.86,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 29.02.2024. 14.28 UHR ",1
1014,2023-03-29,-2.16,-2.16,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1026064638363 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1015,2023-03-29,-3.6,-3.6,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1026064816789 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1016,2023-03-29,-5.99,-5.99,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2023-03-28T13:34 Debitk.0 2026-12 ",1
1017,2023-03-29,-28.0,-28.0,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-1983871-3960347 AMZN Mktp DE 31A872LLCOQOHLCZ ",1
1018,2023-03-29,4051.18,4051.18,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 03/23 ",1
1019,2024-04-29,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 28.04.2024. 21.54 UHR ",1
1020,2024-04-29,-2035.0,-2035.0,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 28.04.2024. 21.56 UHR ",1
1021,2023-06-29,-4.45,-4.45,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-06-27T17:42 Debitk.0 2026-12 ",1
1022,2023-08-29,-33.2,-33.2,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029021896312 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
1023,2023-08-29,-3.1,-3.1,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029036338704 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
1024,2023-08-29,4326.94,4326.94,Income,EUR,"AnyDesk Software GmbH","LOHN / GEHALT 08/23 ",1
1025,2023-09-29,-9.99,-9.99,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2023-09-27T12:26 Debitk.0 2026-12 ",1
1026,2023-09-29,-6.49,-6.49,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7219858-5340317 AMZN Mktp DE GZBNLED0WQ9QJYUY ",1
1027,2023-09-29,-10.26,-10.26,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-9137684-6663529 AMZN Mktp DE 28P5SWPCTADAPDNH ",1
1028,2023-09-29,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1029,2023-09-29,93.1,93.1,Mobility,EUR,"DB VERTRIEB GMBH","STORNO: NACH STOPPDATUM . 8/2023. ROCHE JOSHUA. 070498880-001 . STORNO: NACH STOPPDATUM . 9/2023. ROCHE JOSHUA. 070498880-001 NR 1 ",1
1030,2023-11-29,-36.8,-36.8,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030898044524/PP.5524.PP/. DB Vertrieb GmbH. Ihr Einkauf bei DB Vertrieb GmbH ",1
1031,2023-11-29,-20.0,-20.0,Food,EUR,"GENO-HAUS STUTTGART GMBH+C//STUTTGART/DE","2023-11-22T12:35 Debitk.0 2026-12 ",1
1032,2023-11-29,-9.76,-9.76,Food,EUR,"ALDI SE U. CO. KG//STUTTGART/DE","2023-11-28T17:49 Debitk.0 2026-12 ",1
1033,2023-11-29,-51.0,-51.0,Other,EUR,"Landeshauptstadt Stuttgart","5.4862.326291.5 DATUM 29.11.2023. 13.18 UHR ",1
1034,2023-01-30,-7.98,-7.98,Food,EUR,"MICHAEL BETZIEN SYSTEMGAST//STUTTGART/DE","2023-01-27T12:32 Debitk.0 2026-12 ",1
1035,2023-01-30,-32.05,-32.05,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-01-28T14:31 Debitk.0 2026-12 ",1
1036,2023-01-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 30.01.2023. 10.42 UHR ",1
1037,2024-01-30,-4.45,-4.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032150460867/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1038,2024-01-30,-4.7,-4.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032160585044/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1039,2024-01-30,-2.49,-2.49,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-01-29T10:02 Debitk.0 2026-12 ",1
1040,2024-01-30,-5.78,-5.78,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-01-29T12:19 Debitk.0 2026-12 ",1
1041,2023-03-30,-11.66,-11.66,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-03-29T17:32 Debitk.0 2026-12 ",1
1042,2023-03-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 30.03.2023. 12.15 UHR ",1
1043,2024-04-30,-5.7,-5.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034002969127/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1044,2024-04-30,-3.46,-3.46,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034016399066/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
1045,2024-04-30,-3.64,-3.64,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034064767794/. LimeBike Germany GmbH. Ihr Einkauf bei LimeBike Germany GmbH ",1
1046,2024-04-30,-52.87,-52.87,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-9843394-8799532 Amazon.de 24NIIJAIG77LUWJT ",1
1047,2024-04-30,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1048,2023-05-30,-5.57,-5.57,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027253378749 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1049,2023-05-30,-57.3,-57.3,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027256632449 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
1050,2023-05-30,-2008.72,-2008.72,"Child Support",EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027256749965 PP.5524.PP . Wise Europe. Ihr Einkauf bei Wise Europe ",1
1051,2023-05-30,-30.0,-30.0,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027274418297 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
1052,2023-05-30,-47.35,-47.35,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-05-27T16:17 Debitk.0 2026-12 ",1
1053,2023-05-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 27.05.2023. 18.24 UHR ",1
1054,2023-06-30,-4.65,-4.65,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027883762799 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
1055,2023-06-30,-36.12,-36.12,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-06-29T16:32 Debitk.0 2026-12 ",1
1056,2023-06-30,-15.76,-15.76,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","304-0268823-8036331 AMZN Mktp DE 23AC0BHPUKY8VW2C ",1
1057,2023-06-30,-5.89,-5.89,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","304-9903323-8231521 AMZN Mktp DE E4O1WF6T7H6OB4FE ",1
1058,2023-06-30,-46.55,-46.55,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000014592208 6/2023. ROCHE JOSHUA. 070498880-001 NR 101929739 BAHN.DE/ABOPORTAL ",1
1059,2023-06-30,-97.35,-97.35,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000014609171 6/2023. ROCHE JOSHUA. 070378652-001 NR 101680285 BAHN.DE/ABOPORTAL ",1
1060,2023-06-30,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1061,2023-06-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 30.06.2023. 10.15 UHR ",1
1062,2023-08-30,-50.0,-50.0,Other,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1029059701124 PP.5524.PP . . Ihr Einkauf bei ",1
1063,2023-08-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 30.08.2023. 14.23 UHR ",1
1064,2023-08-30,-2017.0,-2017.0,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 30.08.2023. 14.30 UHR ",1
1065,2023-10-30,-44.69,-44.69,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2023-10-28T17:07 Debitk.0 2026-12 ",1
1066,2023-10-30,-3.0,-3.0,Food,EUR,"BAECKEREI SAILER GMBH//STUTTGART/DE","2023-10-28T17:12 Debitk.0 2026-12 ",1
1067,2023-10-30,-870.0,-870.0,Housing,EUR,"Lavinia Heller","Mietzahlung DATUM 29.10.2023. 14.26 UHR ",1
1068,2023-10-30,-1920.14,-1920.14,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 29.10.2023. 14.32 UHR ",1
1069,2023-11-30,-25.64,-25.64,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-11-29T12:17 Debitk.0 2026-12 ",1
1070,2023-11-30,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1071,2023-11-30,-184.59,-184.59,"Child Support",EUR,"Wise Europe SA","P40671595 DATUM 30.11.2023. 14.02 UHR ",1
1072,2023-01-31,-32.5,-32.5,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1024951818892 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
1073,2023-01-31,-1974.6,-1974.6,"Child Support",EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1024981590162 PP.5524.PP . Wise Europe. Ihr Einkauf bei Wise Europe ",1
1074,2023-01-31,-10.49,-10.49,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-5724296-5623517 AMZN Mktp DE 5T7KALBNK6N4GKVZ ",1
1075,2023-01-31,-12.95,-12.95,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-6990948-0741962 AMZN Mktp DE 417JCL0DB36EMEMG ",1
1076,2023-01-31,-2.45,-2.45,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
1077,2024-01-31,-37.33,-37.33,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-01-30T18:34 Debitk.0 2026-12 ",1
1078,2024-01-31,-4.95,-4.95,Other,EUR,"","Entgeltabrechnung siehe Anlage ",1
